Customer Name,Buyer Segmentation,Year,Month,XWR,Total Qty
VEENA PIPE INDUSTRIES,Loyal Customers,2021,January,124000.00,1
ANAND MEHAN POLYMERS PVT. LTD.,Potential Loyalists,2021,January,121500.00,5
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,4.65
SHRI POLYTUBES,Loyal Customers,2021,January,123900.00,3
SUNRISE ENTERPRISES,Loyal Customers,2021,January,124200.00,18
SUZUKI POLYMERS,Potential Loyalists,2021,January,124700.00,3
VR POLYCHEM,Loyal Customers,2021,January,121400.00,8
DELVIN PLASTICS PVT LTD,Loyal Customers,2021,January,120600.00,8
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2021,January,120600.00,13
SANCHETI POLYMERS LLP,Loyal Customers,2021,January,118500.00,23
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,4.14
MAHAVIR POLYPLAST PVT. LTD.,Loyal Customers,2021,January,120300.00,2
NANDINI POLYMERS,Loyal Customers,2021,January,120900.00,0.35
ONS HOLKAR INDIA,New Customers,2021,January,119300.00,3
SANCHETI POLYMERS LLP,Loyal Customers,2021,January,118500.00,20
ALPHA ORGANICS,Promising Customer,2021,January,118900.00,10
BALAJI IRRIGATION PVT LTD,Loyal Customers,2021,January,119900.00,20
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,14
HAVELLS INDIA LTD.,Loyal Customers,2021,January,118550.00,25
NANDINI POLYMERS,Loyal Customers,2021,January,120900.00,0.35
SANGEETA CHEMICALS,Potential Loyalists,2021,January,120900.00,3
SHIVOM RUBBER PRODUCTS PVT LTD,Promising Customer,2021,January,120900.00,10
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,11.89
HAVELLS INDIA LTD.,Loyal Customers,2021,January,118550.00,18
HAVELLS INDIA LTD.,Loyal Customers,2021,January,118550.00,18
HAVELLS INDIA LTD.,Loyal Customers,2021,January,118550.00,16
NANDINI POLYMERS,Loyal Customers,2021,January,120900.00,0.35
SONA PIPE INDUSTRIES,Promising Customer,2021,January,118900.00,21
SUNRISE ENTERPRISES,Loyal Customers,2021,January,119150.00,6.5
SUNRISE ENTERPRISES,Loyal Customers,2021,January,119150.00,3
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,8.86
HAVELLS INDIA LTD.,Loyal Customers,2021,January,118550.00,16
HAVELLS INDIA LTD.,Loyal Customers,2021,January,118550.00,16
DELVIN PLASTICS PVT LTD,Loyal Customers,2021,January,120600.00,8
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2021,January,120600.00,13
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,2
MITRA INDUSTRIES LTD.,Loyal Customers,2021,January,119080.00,25
SUNRISE ENTERPRISES,Loyal Customers,2021,January,119150.00,6.125
SUNRISE ENTERPRISES,Loyal Customers,2021,January,119150.00,5
SUNRISE ENTERPRISES,Loyal Customers,2021,January,119150.00,4
ACME PLASTICS,Loyal Customers,2021,January,118900.00,5
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,18.36
ACURA EXTRUSION INDIA PRIVATE LTD.,Loyal Customers,2021,January,119000.00,5
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2021,January,120000.00,2
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,9.33
KEI INDUSTRIES LIMITED,Promising Customer,2021,January,115545.00,18
KEI INDUSTRIES LIMITED,Promising Customer,2021,January,115545.00,16
KEI INDUSTRIES LIMITED,Promising Customer,2021,January,115545.00,16
KEI INDUSTRIES LIMITED,Promising Customer,2021,January,115545.00,16.5
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115600.00,4
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115700.00,19
SUZUKI POLYMERS,Potential Loyalists,2021,January,119000.00,3
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,January,118180.00,9.35
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,18
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
RAJKAMAL INDUSTRIES,Loyal Customers,2021,January,116000.00,1
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115600.00,1.5
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115600.00,3
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115600.00,6
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115700.00,16
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,21
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,25
JAIN PLASTIC INDUSTRIES,Loyal Customers,2021,January,115400.00,10
JAIN POLYTECH PVT. LTD.,Loyal Customers,2021,January,115400.00,10
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,28
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,25
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,23
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,23
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,18
MOLIKA INDUSTRIES,Promising Customer,2021,January,115900.00,3
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,January,115000.00,13
SHRI POLYTUBES,Loyal Customers,2021,January,116950.00,3
SRM PLASTOCHEM PVT LTD,Loyal Customers,2021,January,115900.00,5
SUNSHINE POLYMERS,Potential Loyalists,2021,January,115000.00,15
3 R POLYMERS PVT LTD,Loyal Customers,2021,January,115300.00,20
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2021,January,116000.00,1
BANSAL AGENCIES,Loyal Customers,2021,January,115000.00,20
DELVIN PLASTICS PVT LTD,Loyal Customers,2021,January,115250.00,7
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2021,January,115250.00,13
M. M INDUSTRIES,Loyal Customers,2021,January,116000.00,1
MANGLAM POLYVINYLS,Loyal Customers,2021,January,115250.00,15
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,23
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,21
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,21
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,23
NANDINI POLYMERS,Loyal Customers,2021,January,116900.00,0.625
NIRMESH,Loyal Customers,2021,January,115800.00,16
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,January,115000.00,15
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,January,115000.00,13
SUNRISE ENTERPRISES,Loyal Customers,2021,January,115700.00,10
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,18
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,18
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,15
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,25
HAVELLS INDIA LTD.,Loyal Customers,2021,January,115200.00,21
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,21
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,25
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,21
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,21
MARUTI OVERSEAS,Loyal Customers,2021,January,113001.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,January,115000.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,January,115000.00,20
S PAL ENTERPRISES PVT LTD,Loyal Customers,2021,January,115400.00,17
VARDHMAN HOSES PVT. LTD.,Loyal Customers,2021,January,115650.00,16
VR POLYCHEM,Loyal Customers,2021,January,115300.00,5.5
MARUTI OVERSEAS,Loyal Customers,2021,February,113000.00,25
MARUTI OVERSEAS,Loyal Customers,2021,February,113000.00,24
MOHAN WAX AND CHEM,Loyal Customers,2021,February,115600.00,18
NEELGIRI ELECTRICALS,Loyal Customers,2021,February,115070.00,20
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,12
ACME PLASTICS,Loyal Customers,2021,February,115720.00,7
AMBA POLYTUBES PVT LTD,Potential Loyalists,2021,February,115800.00,12
DELVIN PLASTICS PVT LTD,Loyal Customers,2021,February,115250.00,6
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2021,February,115250.00,14
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,13.86
HIMGIRI ENTERPRISES PVT. LTD,Loyal Customers,2021,February,115320.00,10
MANGLAM POLYMERS,Loyal Customers,2021,February,115700.00,16
NORTHERN INDIA LEATHER CLOTH,Loyal Customers,2021,February,115500.00,10
RAJKAMAL INDUSTRIES,Loyal Customers,2021,February,115900.00,1
ROOP RUBBER MILLS LIMITED,Loyal Customers,2021,February,115800.00,20
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,10
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115805.00,3
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115805.00,7.4
UMESH UDYOG,Loyal Customers,2021,February,115900.00,1
VEENA PIPE INDUSTRIES,Loyal Customers,2021,February,115920.00,4
VEENA PIPE INDUSTRIES,Loyal Customers,2021,February,115920.00,1
3 R POLYMERS PVT LTD,Loyal Customers,2021,February,115500.00,18
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,22
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,20
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,20
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2021,February,115900.00,1
AVR OVERSEAS PVT LTD,Potential Loyalists,2021,February,115600.00,23
BGM PETROCHEM PVT LTD,Potential Loyalists,2021,February,115520.00,25
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,9
GOLDEN POLYMERS,Promising Customer,2021,February,115600.00,22
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,115500.00,25
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,115500.00,25
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,115500.00,25
MANGLAM POLYVINYLS,Loyal Customers,2021,February,115700.00,12
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,21
MARVEL VINYL LIMITED,Promising Customer,2021,February,115600.00,25
MOHAN WAX AND CHEM,Loyal Customers,2021,February,115600.00,16
NIRMESH,Loyal Customers,2021,February,115500.00,20
SAMYAK POLYMERS,Loyal Customers,2021,February,115600.00,21
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2021,February,115500.00,28
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,10
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,10
VARUN PLASTIC INDUSTRIES,Promising Customer,2021,February,116000.00,2
VEENA PIPE INDUSTRIES,Loyal Customers,2021,February,115920.00,0.5
VEENA PIPE INDUSTRIES,Loyal Customers,2021,February,115920.00,0.5
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,19
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,22
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,22
AJAY POLYMERS,Loyal Customers,2021,February,116620.00,16
ALP OVERSEAS (P) LTD.,Loyal Customers,2021,February,117220.00,5
AMBICA POLYTUBES,Loyal Customers,2021,February,117020.00,12.5
AMBICA POLYTUBES,Loyal Customers,2021,February,117020.00,10
AMBICA POLYTUBES,Loyal Customers,2021,February,117020.00,10
AMBICA POLYTUBES,Loyal Customers,2021,February,117020.00,2.5
BATRA & COMPANY,Potential Loyalists,2021,February,117220.00,5
BHIWANI POLYMERS,Promising Customer,2021,February,116500.00,12
BHIWANI POLYMERS,Promising Customer,2021,February,116500.00,12
BHIWANI POLYMERS,Promising Customer,2021,February,116500.00,12
BHIWANI POLYMERS,Promising Customer,2021,February,116500.00,12
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,15.34
GATES INDIA PRIVATE LIMITED,Loyal Customers,2021,February,117400.00,15
JANTA FOOTWEAR PRIVATE LIMITED,Promising Customer,2021,February,117120.00,10
MAHAVIR POLYPLAST PVT. LTD.,Loyal Customers,2021,February,116320.00,10
MANGLAM POLYVINYLS,Loyal Customers,2021,February,115700.00,8
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,20
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,20
NIRMESH,Loyal Customers,2021,February,115500.00,20
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,115500.00,15
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,115500.00,18
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,115500.00,17
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,115500.00,17
POLY PRODUCTS,Loyal Customers,2021,February,115500.00,23
RAJATMETAAL POLYCHEM (P) LTD,Potential Loyalists,2021,February,115700.00,21
RAJKAMAL INDUSTRIES,Loyal Customers,2021,February,115900.00,1
RAMANAND ENTERPRISES INDIA PVT. LTD,Loyal Customers,2021,February,116500.00,25
SHAHJI POLYMERS,Potential Loyalists,2021,February,116050.00,10
SHIV GANGA PLASTIC INDUSTRIES,Potential Loyalists,2021,February,117220.00,16
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2021,February,115500.00,28
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,20
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115805.00,5
SUZUKI POLYMERS,Potential Loyalists,2021,February,116000.00,3
SWASTIK CABLE INDUSTRIES,New Customers,2021,February,116000.00,3
SWASTIK CHEMICALS,Promising Customer,2021,February,116500.00,25
UMESH UDYOG,Loyal Customers,2021,February,115900.00,1
VEENA PIPE INDUSTRIES,Loyal Customers,2021,February,117220.00,4
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,20
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2021,February,115900.00,1
B S POLYMERS,Promising Customer,2021,February,116500.00,25
BANSAL AGENCIES,Loyal Customers,2021,February,115500.00,27
DEVANSH CHEMICALS PVT. LTD,Promising Customer,2021,February,117020.00,18
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,9.31
JAIN POLYTECH PVT. LTD.,Loyal Customers,2021,February,115650.00,20
JINDAL POLYTUBES PVT LTD.,Loyal Customers,2021,February,117020.00,20
K.B. PIPE INDUSTRIES,Potential Loyalists,2021,February,116620.00,2
MARUTI OVERSEAS,Loyal Customers,2021,February,116655.00,15
MARUTI OVERSEAS,Loyal Customers,2021,February,116620.00,18
MARUTI OVERSEAS,Loyal Customers,2021,February,116620.00,18
MOLIKA INDUSTRIES,Promising Customer,2021,February,117755.00,6
NIRMESH,Loyal Customers,2021,February,116820.00,10
NIRMESH,Loyal Customers,2021,February,116820.00,10
NORTHERN INDIA LEATHER CLOTH,Loyal Customers,2021,February,117220.00,1.975
NORTHERN INDIA LEATHER CLOTH,Loyal Customers,2021,February,117220.00,15
NORTHERN INDIA LEATHER CLOTH,Loyal Customers,2021,February,117220.00,3
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,115650.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,115650.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,115650.00,20
RS PROFILES PRIVATE LIMITED,Loyal Customers,2021,February,117220.00,10
SAARP ELECTRICALS (P) LTD,Promising Customer,2021,February,116500.00,21
SAARP ELECTRICALS (P) LTD,Promising Customer,2021,February,116500.00,20
SANCHETI VINYL,Loyal Customers,2021,February,115500.00,21
SARAS POLY PRODUCTS,Loyal Customers,2021,February,117155.00,15
SHIV SHAKTI CHEMICALS,Promising Customer,2021,February,116605.00,16
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2021,February,115500.00,25
SHREE NAMOKKAR PRODUCTS,Loyal Customers,2021,February,116500.00,25
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2021,February,121350.00,0.05
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2021,February,119100.00,0.15
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,10
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,20
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115805.00,5
SWASTIK CHEMICALS,Promising Customer,2021,February,116500.00,25
TIRUPATI OVERSEAS,Loyal Customers,2021,February,116600.00,17
TIRUPATI OVERSEAS,Loyal Customers,2021,February,116600.00,17
VICTOR CORPORATION,Promising Customer,2021,February,117455.00,20
3 R POLYMERS PVT LTD,Loyal Customers,2021,February,115500.00,18
BANSAL AGENCIES,Loyal Customers,2021,February,115500.00,20
BANSAL AGENCIES,Loyal Customers,2021,February,115500.00,25
BGM PETROCHEM PVT LTD,Potential Loyalists,2021,February,115520.00,25
BHALLA INTERNATIONAL,Potential Loyalists,2021,February,117220.00,10
DELVIN PLASTICS PVT LTD,Loyal Customers,2021,February,115600.00,7
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2021,February,115600.00,14
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,18.43
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,115500.00,28
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,115500.00,21
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,116755.00,22
KEI INDUSTRIES LIMITED,Promising Customer,2021,February,115500.00,18
KEI INDUSTRIES LIMITED,Promising Customer,2021,February,115500.00,25
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,25
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,21
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,116755.00,20
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,116755.00,20
RAMANAND ENTERPRISES INDIA PVT. LTD,Loyal Customers,2021,February,116500.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,117255.00,18
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,117255.00,18
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,117255.00,20
SANCHETI POLYMERS LLP,Loyal Customers,2021,February,116855.00,25
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2021,February,115500.00,28
SUNRISE ENTERPRISES,Loyal Customers,2021,February,115900.00,20
VICTOR CORPORATION,Promising Customer,2021,February,117455.00,15
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,19
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,20
AVR OVERSEAS PVT LTD,Potential Loyalists,2021,February,115600.00,23
BANSAL AGENCIES,Loyal Customers,2021,February,115500.00,22
BANSAL AGENCIES,Loyal Customers,2021,February,115500.00,8
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,9.34
GOLDEN ENTERPRISES,Loyal Customers,2021,February,115500.00,23
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,115500.00,26
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,23
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,23
POLY PRODUCTS,Loyal Customers,2021,February,115500.00,25
POLY PRODUCTS,Loyal Customers,2021,February,116855.00,25
RAJATMETAAL POLYCHEM (P) LTD,Potential Loyalists,2021,February,115700.00,21
RAJKAMAL INDUSTRIES,Loyal Customers,2021,February,117900.00,1
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,115650.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,115650.00,20
REX PIPES & CABLES INDUSTRIES LTD,Loyal Customers,2021,February,117255.00,24
UMESH UDYOG,Loyal Customers,2021,February,117900.00,1
3 R POLYMERS PVT LTD,Loyal Customers,2021,February,115500.00,14
3 R POLYMERS PVT LTD,Loyal Customers,2021,February,116955.00,17
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,1
AJAY POLYMERS,Loyal Customers,2021,February,115500.00,15
AJAY POLYMERS,Loyal Customers,2021,February,116800.00,4
AJAY POLYMERS,Loyal Customers,2021,February,116800.00,20
AJAY POLYMERS,Loyal Customers,2021,February,116800.00,20
BGM PETROCHEM PVT LTD,Potential Loyalists,2021,February,115520.00,25
FENESTA BUILDING PRODUCTS,Loyal Customers,2021,February,118180.00,4.36
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,116755.00,15
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2021,February,116755.00,15
JAIN PLASTIC INDUSTRIES,Loyal Customers,2021,February,115650.00,10
JAIN POLYTECH PVT. LTD.,Loyal Customers,2021,February,115650.00,11
KEI INDUSTRIES LIMITED,Promising Customer,2021,February,115500.00,18
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,22
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,21
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,28
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,23
MARUTI OVERSEAS,Loyal Customers,2021,February,115500.00,22
NEELGIRI ELECTRICALS,Loyal Customers,2021,February,116320.00,19
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,115500.00,8
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2021,February,116755.00,20
R G INDUSTRIES,Potential Loyalists,2021,February,117200.00,25
RAMANAND ENTERPRISES INDIA PVT. LTD,Loyal Customers,2021,February,116500.00,20
SANCHETI POLYMERS LLP,Loyal Customers,2021,February,115500.00,20
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2021,February,115500.00,21
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2021,February,115500.00,25
SHRI POLYTUBES,Loyal Customers,2021,February,117220.00,1.5
SHRI RAM PVC EXTRUSIONS,Loyal Customers,2021,February,117320.00,3
SUNRISE ENTERPRISES,Loyal Customers,2021,February,117400.00,20
TIRUPATI OVERSEAS,Loyal Customers,2021,February,116600.00,16
TIRUPATI OVERSEAS,Loyal Customers,2021,February,117100.00,4
